source	source_id	source_site_name	site_name	latitude	longitude	phase	phase_description	phase_code	age_start	age_end	taxon_source	n	prop	reference	taxon	genus	family	crop_type	grass_type	legume_type	wood	age_mid	period
ADEMNES	891	Tepecik	Tepecik	38.65	38.65	Early/Middle Bronze Age	Early_Middle Bronze Age	TEP-EB_MB	5150	3550	Poaceae indet.	6	0.04	NA	NA	NA	Poaceae	NA	Indeterminate	NA	NA	4350	Later
ADEMNES	891	Tepecik	Tepecik	38.65	38.65	Early/Middle Bronze Age	Early_Middle Bronze Age	TEP-EB_MB	5150	3550	Hordeum distichum grain (hulled)	43	0.26	NA	Hordeum distichum	Hordeum	Poaceae	NA	NA	NA	NA	4350	Later
ADEMNES	891	Tepecik	Tepecik	38.65	38.65	Early/Middle Bronze Age	Early_Middle Bronze Age	TEP-EB_MB	5150	3550	Fabaceae indet.	2	0.01	NA	NA	NA	Fabaceae	Wild	NA	Inteterminate	NA	4350	Later
ADEMNES	891	Tepecik	Tepecik	38.65	38.65	Early/Middle Bronze Age	Early_Middle Bronze Age	TEP-EB_MB	5150	3550	Lens culinaris Medik.	1	0.01	NA	Lens culinaris	Lens	Fabaceae	Founder crop	NA	NA	NA	4350	Later
ADEMNES	891	Tepecik	Tepecik	38.65	38.65	Early/Middle Bronze Age	Early_Middle Bronze Age	TEP-EB_MB	5150	3550	Lithospermum L. sp.	4	0.02	NA	Lithospermum sp.	Lithospermum	Boraginaceae	Wild	NA	NA	NA	4350	Later
ADEMNES	891	Tepecik	Tepecik	38.65	38.65	Early/Middle Bronze Age	Early_Middle Bronze Age	TEP-EB_MB	5150	3550	Lolium sp.	7	0.04	NA	Lolium sp.	Lolium	Poaceae	Wild	Large/medium-seeded	NA	NA	4350	Later
ADEMNES	891	Tepecik	Tepecik	38.65	38.65	Early/Middle Bronze Age	Early_Middle Bronze Age	TEP-EB_MB	5150	3550	Malva sp.	3	0.02	NA	Malva sp.	Malva	Malvaceae	Wild	NA	NA	NA	4350	Later
ADEMNES	891	Tepecik	Tepecik	38.65	38.65	Early/Middle Bronze Age	Early_Middle Bronze Age	TEP-EB_MB	5150	3550	Medicago sp.	3	0.02	NA	Medicago sp.	Medicago	Fabaceae	Wild	NA	Small-seeded	NA	4350	Later
ADEMNES	891	Tepecik	Tepecik	38.65	38.65	Early/Middle Bronze Age	Early_Middle Bronze Age	TEP-EB_MB	5150	3550	Solanum nigrum L.	1	0.01	NA	Solanum nigrum	Solanum	Solanaceae	Wild	NA	NA	NA	4350	Later
ADEMNES	891	Tepecik	Tepecik	38.65	38.65	Early/Middle Bronze Age	Early_Middle Bronze Age	TEP-EB_MB	5150	3550	Triticum dicoccum grains	0	0	NA	Triticum dicoccum	Triticum	Poaceae	Founder crop	NA	NA	NA	4350	Later
ADEMNES	891	Tepecik	Tepecik	38.65	38.65	Early/Middle Bronze Age	Early_Middle Bronze Age	TEP-EB_MB	5150	3550	Triticum species indeterminate free threshing wheat grains	23	0.14	NA	Triticum sp.	Triticum	Poaceae	NA	NA	NA	NA	4350	Later
ADEMNES	891	Tepecik	Tepecik	38.65	38.65	Early/Middle Bronze Age	Early_Middle Bronze Age	TEP-EB_MB	5150	3550	Vicia sp.	1	0.01	NA	Vicia sp.	Vicia	Fabaceae	Wild	NA	Large/medium-seeded	NA	4350	Later
ADEMNES	891	Tepecik	Tepecik	38.65	38.65	Early/Middle Bronze Age	Early_Middle Bronze Age	TEP-EB_MB	5150	3550	Vitis sp.	3	0.02	NA	Vitis sp.	Vitis	Vitaceae	Other crop	NA	NA	NA	4350	Later
ADEMNES	891	Tepecik	Tepecik	38.65	38.65	Early/Middle Bronze Age	Early_Middle Bronze Age	TEP-EB_MB	5150	3550	Vitis vinifera L. pips	5	0.03	NA	Vitis vinifera	Vitis	Vitaceae	Other crop	NA	NA	NA	4350	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Aegilops sp. grains	2	0.01	NA	Aegilops sp.	Aegilops	Poaceae	Wild	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Carex sp.	1	0	NA	Carex sp.	Carex	Cyperaceae	Wild	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Asteraceae indet.	1	0	NA	NA	NA	Asteraceae	Wild	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Ficus carica L.	2	0.01	NA	Ficus carica	Ficus	Moraceae	Wild	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Galium sp.	26	0.08	NA	Galium sp.	Galium	Rubiaceae	Wild	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Poaceae indet.	11	0.04	NA	NA	NA	Poaceae	NA	Indeterminate	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Hordeum distichum/vulgare rachis	4	0.01	NA	Hordeum sp.	Hordeum	Poaceae	Founder crop	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Hordeum distichum/vulgare grain	125	0.4	NA	Hordeum sp.	Hordeum	Poaceae	Founder crop	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Hordeum spontaneum rachis internodes	1	0	NA	Hordeum spontaneum	Hordeum	Poaceae	Founder crop	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Lens culinaris Medik.	31	0.1	NA	Lens culinaris	Lens	Fabaceae	Founder crop	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Linum sp.	3	0.01	NA	Linum sp.	Linum	Linaceae	Founder crop	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Lolium sp.	13	0.04	NA	Lolium sp.	Lolium	Poaceae	Wild	Large/medium-seeded	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Medicago type	1	0	NA	Medicago sp.	Medicago	Fabaceae	Wild	NA	Small-seeded	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Phalaris sp.	9	0.03	NA	Phalaris sp.	Phalaris	Poaceae	Wild	Small-seeded	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Pisum sativum L.	1	0	NA	Pisum sativum	Pisum	Fabaceae	Founder crop	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Prunus microcarpa C. A. Meyer	1	0	NA	Prunus microcarpa	Prunus	Rosaceae	Wild	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Ranunculus repens L.	4	0.01	NA	Ranunculus repens	Ranunculus	Ranunculaceae	Wild	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Rumex sp.	1	0	NA	Rumex sp.	Rumex	Polygonaceae	Wild	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Triticum monococcum/dicoccum grains	15	0.05	NA	Triticum sp.	Triticum	Poaceae	Founder crop	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Triticum dicoccum grains	52	0.17	NA	Triticum dicoccum	Triticum	Poaceae	Founder crop	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Triticum species indeterminate free threshing wheat grains	2	0.01	NA	Triticum sp.	Triticum	Poaceae	NA	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Triticoid type	2	0.01	NA	Heteranthelium piliferum	Heteranthelium	Caryophillaceae	Wild	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Vicia ervilia (L.) Willd.	1	0	NA	Vicia ervilia	Vicia	Fabaceae	Founder crop	NA	Large/medium-seeded	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Vicia sp.	1	0	NA	Vicia sp.	Vicia	Fabaceae	Wild	NA	Large/medium-seeded	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Chalcolithic	Chalcolithic	TB_C	7150	4950	Vitis vinifera L. pips	4	0.01	NA	Vitis vinifera	Vitis	Vitaceae	Other crop	NA	NA	NA	6050	Chalcolithic
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Alnus sp. wood	3	0	NA	NA	NA	NA	NA	NA	NA	NA	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Amygdalus sp. wood	26	0.02	NA	Amygdalus sp.	Amygdalus	Rosaceae	Wild	NA	NA	TRUE	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	cf. Olea sp. wood	73	0.07	NA	NA	NA	NA	NA	NA	NA	NA	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	cf. Phragmites sp. wood	11	0.01	NA	NA	NA	NA	NA	NA	NA	NA	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	cf. Rhamnus sp. wood	1	0	NA	NA	NA	NA	NA	NA	NA	NA	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Fraxinus sp. wood	100	0.09	NA	Fraxinus sp.	Fraxinus	Oleaceae	Wild	NA	NA	TRUE	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Juniperus sp. wood	18	0.02	NA	NA	NA	NA	NA	NA	NA	NA	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Monocotyledonae wood	2	0	NA	NA	NA	NA	NA	NA	NA	NA	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Pinus brutia/halepensis wood	41	0.04	NA	NA	NA	NA	NA	NA	NA	NA	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Pistacia sp. wood	29	0.03	NA	NA	NA	NA	NA	NA	NA	NA	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Platanus orientalis wood	10	0.01	NA	NA	NA	NA	NA	NA	NA	NA	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Pomoideae	22	0.02	NA	NA	NA	NA	NA	NA	NA	NA	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Populus euphratica wood	2	0	NA	Populus euphratica	Populus	Salicaceae	Wild	NA	NA	TRUE	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Prunus sp. wood	10	0.01	NA	NA	NA	NA	NA	NA	NA	NA	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Quercus sp. deciduous, wood	669	0.63	NA	NA	NA	NA	NA	NA	NA	NA	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Salix/Populus wood	11	0.01	NA	NA	NA	NA	NA	NA	NA	NA	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Tamarix sp. wood	4	0	NA	Tamarix sp.	Tamarix	Tamaricaceae	Wild	NA	NA	TRUE	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Ulmus sp. wood	3	0	NA	NA	NA	NA	NA	NA	NA	NA	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age III wood	Early Bronze Age III	TB_EBA_IIIW	4350	4150	Vitis sp. wood	20	0.02	NA	NA	NA	NA	NA	NA	NA	NA	4250	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	Alnus sp. wood	5	0.01	NA	NA	NA	NA	NA	NA	NA	NA	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	Amygdalus sp. wood	4	0.01	NA	Amygdalus sp.	Amygdalus	Rosaceae	Wild	NA	NA	TRUE	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	cf. Olea sp. wood	35	0.08	NA	NA	NA	NA	NA	NA	NA	NA	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	cf. Phragmites sp. wood	2	0	NA	NA	NA	NA	NA	NA	NA	NA	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	Chenopodiaceae indet. wood	1	0	NA	NA	NA	NA	NA	NA	NA	NA	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	Fraxinus sp. wood	32	0.07	NA	Fraxinus sp.	Fraxinus	Oleaceae	Wild	NA	NA	TRUE	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	Juniperus sp. wood	3	0.01	NA	NA	NA	NA	NA	NA	NA	NA	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	Pinus brutia/halepensis wood	45	0.1	NA	NA	NA	NA	NA	NA	NA	NA	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	Pistacia sp. wood	6	0.01	NA	NA	NA	NA	NA	NA	NA	NA	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	Platanus orientalis wood	2	0	NA	NA	NA	NA	NA	NA	NA	NA	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	Pomoideae	5	0.01	NA	NA	NA	NA	NA	NA	NA	NA	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	Populus euphratica wood	3	0.01	NA	Populus euphratica	Populus	Salicaceae	Wild	NA	NA	TRUE	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	Prunus sp. wood	1	0	NA	NA	NA	NA	NA	NA	NA	NA	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	Quercus sp. deciduous, wood	292	0.66	NA	NA	NA	NA	NA	NA	NA	NA	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	Salix/Populus wood	3	0.01	NA	NA	NA	NA	NA	NA	NA	NA	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	Tamarix sp. wood	3	0.01	NA	Tamarix sp.	Tamarix	Tamaricaceae	Wild	NA	NA	TRUE	4125	Later
ADEMNES	897	Tilbeshar	Tilbeshar	36.872777	36.872777	Early Bronze Age IV wood	Early Bronze Age IV	TB_EBA_IVW	4300	3950	Vitis sp. wood	1	0	NA	NA	NA	NA	NA	NA	NA	NA	4125	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Aegilops sp. grains	0	0	NA	Aegilops sp.	Aegilops	Poaceae	Wild	NA	NA	NA	4550	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Crataegus sp. L.	0	0	NA	Crataegus sp.	Crataegus	Rosaceae	Wild	NA	NA	NA	4550	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Galium sp.	0	0	NA	Galium sp.	Galium	Rubiaceae	Wild	NA	NA	NA	4550	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Hordeum distichum/vulgare grain (hulled)	0	0	NA	Hordeum sp.	Hordeum	Poaceae	Founder crop	NA	NA	NA	4550	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Lathyrus cicera/sativus	0	0	NA	Lathyrus sp.	Lathyrus	Fabaceae	Wild	NA	Large/medium-seeded	NA	4550	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Fabaceae indeterminate small	0	0	NA	NA	NA	Fabaceae	Wild	NA	Inteterminate	NA	4550	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Lens culinaris Medik.	0	0	NA	Lens culinaris	Lens	Fabaceae	Founder crop	NA	NA	NA	4550	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Lolium sp.	0	0	NA	Lolium sp.	Lolium	Poaceae	Wild	Large/medium-seeded	NA	NA	4550	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Pinus sp. wood	0	0	NA	NA	NA	NA	NA	NA	NA	NA	4550	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Pistacia terebinthus L.	0	0	NA	Pistacia terebinthus	Pistacia	Anacardiaceae	Wild	NA	NA	NA	4550	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Prunus sp.	0	0	NA	Prunus sp.	Prunus	Rosaceae	Wild	NA	NA	NA	4550	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Quercus sp.	0	0	NA	Quercus sp.	Quercus	Fagaceae	Wild	NA	NA	NA	4550	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Silene sp.	0	0	NA	Silene sp.	Silene	Caryophillaceae	Wild	NA	NA	NA	4550	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Triticum dicoccum grains	0	0	NA	Triticum dicoccum	Triticum	Poaceae	Founder crop	NA	NA	NA	4550	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Triticum species indeterminate free threshing wheat grains	0	0	NA	Triticum sp.	Triticum	Poaceae	NA	NA	NA	NA	4550	Later
ADEMNES	899	Titris Höyük	Titris Höyük	37.48	37.48	Early Bronze Age	Early Bronze Age	TH	5150	3950	Vitis vinifera L. pips	0	0	NA	Vitis vinifera	Vitis	Vitaceae	Other crop	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Aeluropus littoralis (Gouan) Parl.	2	0	NA	NA	NA	NA	NA	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Alopecurus sp.	1	0	NA	NA	NA	NA	NA	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Anagallis sp. L.	1	0	NA	Anagallis sp.	Anagallis	Primulaceae	Wild	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Bromus sp.	3	0	NA	Bromus sp.	Bromus	Poaceae	Wild	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Bromus tectorum L.	1	0	NA	Bromus tectorum	Bromus	Poaceae	Wild	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Carex divulsa Stokes	1	0	NA	Carex divulsa	Carex	Cyperaceae	Wild	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Carex sp.	1	0	NA	Carex sp.	Carex	Cyperaceae	Wild	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Carex remota type	1	0	NA	NA	NA	NA	NA	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Caryophyllaceae indet.	1	0	NA	NA	NA	Caryophyllaceae	Wild	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Cereal indeterminate grains	31	0.01	NA	NA	NA	Poaceae	Other crop	Large/medium-seeded	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Cereal indeterminate rachis	93	0.03	NA	NA	NA	Poaceae	Other crop	Large/medium-seeded	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Chara sp.	81	0.03	NA	Chara sp.	Chara	Characeae	Wild	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Chenopodium cf. album	23	0.01	NA	NA	NA	NA	NA	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Chenopodiaceae indet. endosperm	4	0	NA	NA	NA	NA	NA	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Cyperaceae indet.	2	0	NA	NA	NA	Cyperaceae	Wild	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Cyperaceae, indet. (endosperm)	9	0	NA	NA	NA	NA	NA	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Eragrostis minor Host	4	0	NA	NA	NA	NA	NA	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Eragrostis sp.	15	0	NA	Eragrostis sp.	Eragrostis	Poaceae	Wild	Small-seeded	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Eragrostis pilosa type	1	0	NA	NA	NA	NA	NA	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Ficus carica L., uncarbonized	7	0	NA	Ficus carica	Ficus	Moraceae	Wild	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Ficus carica L.	92	0.03	NA	Ficus carica	Ficus	Moraceae	Wild	NA	NA	NA	4550	Later
ADEMNES	911	Troia	Troia	39.957518	39.957518	Troia I,	Early Bronze Age	TRO_I	5150	3950	Poaceae indet. large	120	0.04	NA	NA	NA	Poaceae	NA	Large/medium-seeded	NA	NA	4550	Later
